IncidentID,Date,State,Cityorcounty,BusinessorLocation,Address,Latitude,Longitude,Name,Type,Gender,Age,Agegoup,Status,Incidentcharacteristics,Sources,notactiveswornlocalstate,rank,agencytype,offduty,training,blueonblue,Error,ErrorDetail,ToRemove,type_new,Notes,Duplicate,duplicate_of,record_added,incident_id_changed,original_id,Businessorschool,Participantname,Agegroup,duplicate_to_delete,to_be_edited,_merge
1618172,2/10/20,Arkansas,Forrest City,Walmart,205 Deaderick Rd,35.0281,-90.7936,Detective Eugene Watlington,victim,male,,Adult 18+,Injured,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator killed,LOCKDOWN/ALERT ONLY:  No GV Incident Occurred Onsite","https://www.wmcactionnews5.com/2020/02/10/asp-investigating-shooting-incident-walmart-forrest-city/,https://www.wmcactionnews5.com/2020/02/10/police-chief-suspect-arkansas-walmart-shooting-was-known-officers/,http://wreg.com/2020/02/10/two-forrest-city-officers-shot-suspect-dead-in-walmart-shooting/,https://www.kait8.com/2020/02/12/walmart-reopens-forrest-city-days-after-deadly-officer-involved-shooting/",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1621778,NA,NA,,,,,,,1
1618223,2/10/20,Utah,Salt Lake City,Eleanor Rigby Apartments,125 S 300 E,40.7664,-111.882,Officer Chad Miller,victim,male,,Adult 18+,Injured,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Suicide - Attempt,Attempted Murder/Suicide (one variable unsuccessful),Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator shot,Domestic Violence","https://www.sltrib.com/news/2020/02/10/woman-killed-police/ ,https://kutv.com/news/local/documents-suspect-shot-woman-police-officer-then-fled-salt-lake-apartment,https://www.ksl.com/article/46720177/salt-lake-man-who-killed-girlfriend-shot-officer-says-he-lost-it-charges-say,https://www.deseret.com/utah/2020/9/4/21423023/salt-lake-police-officers-cleared-in-shooting-that-injured-murder-suspect ",0,Officer,Local,0,0,0,0,NA,0,Suspect-inflicted,Local officer was non-fatally shot in the leg by suspect while responding to a 911 call. A civilian was found dead and the suspect was non-fatally shot. ,0,NA,0,0,,,,,,,1
1619755,2/11/20,Arkansas,Magnolia,,Co Rd 78,33.2068,-93.224,Chief Todd Dew,victim,male,,Adult 18+,Injured,"Shot - Wounded/Injured,Accidental Shooting,Accidental Shooting - Injury,Accidental/Negligent Discharge,Officer Involved Incident,Officer Involved Shooting - Accidental discharge - no injury required,Officer Involved Shooting - Officer shot,ATF/LE Confiscation/Raid/Arrest","https://www.magnoliabannernews.com/news/2020/feb/11/magnolia-police-chief-accidentally-shot-back-while/ ,https://www.kark.com/news/local-news/magnolia-police-chief-shot-injured-while-serving-warrant/ ",0,Chief,Local,0,0,1,0,NA,1,Blue-on-blue; Accidental,Local Chief Officer was non-fatally shot in the back when an officer's gun accidentally discharged.,0,NA,0,0,,,,,,,1
1619889,2/12/20,Maryland,Baltimore,Gardenvillage Apartments,5900 block of Radecke Ave,39.3306,-76.533,Detective Robert Adams,victim,,,Adult 18+,Injured,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator killed,ATF/LE Confiscation/Raid/Arrest","https://baltimore.cbslocal.com/2020/02/12/officers-shot-suspect-dead-baltimore-us-marshal-latest/ ,https://www.wbaltv.com/article/us-marshals-2-officers-shot-in-northeast-baltimore/30896131,https://foxbaltimore.com/news/city-in-crisis/breaking-report-of-us-marshall-shot-in-northeast-baltimore,https://www.baltimoresun.com/news/crime/bs-md-ci-cr-shooting-20200212-q57alcw2vvd2zm7hxjicgvowz4-story.html,https://www.wbal.com/article/436359/124/police-after-fatal-standoff-that-wounded-2-officers-suspects-weapon-recovered-fully-loaded ",0,Detective,Local,0,0,0,0,NA,0,Suspect-inflicted,Local Detective was non-fatally shot in the calf by suspect while serving an arrest warrant. A second officer was also non-fatally shot. The suspect was fatally shot.,0,NA,0,0,,,,,,,1
1619889,2/12/20,Maryland,Baltimore,Gardenvillage Apartments,5900 block of Radecke Ave,39.3306,-76.533,Officer First Class Swinney,victim,,,Adult 18+,Injured,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator killed,ATF/LE Confiscation/Raid/Arrest","https://baltimore.cbslocal.com/2020/02/12/officers-shot-suspect-dead-baltimore-us-marshal-latest/,https://www.wbaltv.com/article/us-marshals-2-officers-shot-in-northeast-baltimore/30896131,https://foxbaltimore.com/news/city-in-crisis/breaking-report-of-us-marshall-shot-in-northeast-baltimore,https://www.baltimoresun.com/news/crime/bs-md-ci-cr-shooting-20200212-q57alcw2vvd2zm7hxjicgvowz4-story.html,https://www.wbal.com/article/436359/124/police-after-fatal-standoff-that-wounded-2-officers-suspects-weapon-recovered-fully-loaded",0,Officer,Local (County),0,0,0,0,NA,0,Suspect-inflicted,County Officer was non-fatally shot in the abdomen and leg by suspect while serving an arrest warrant. A second officer was also non-fatally shot. The suspect was fatally shot.,0,NA,0,0,,,,,,,1
1620494,2/11/20,Arizona,Buckeye,,293rd Ave and Polk St,33.4517,-112.682,K9 Karl,perpetrator,,,,Injured,"Shot - Wounded/Injured,Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - K9/Mounted injured,BB/Pellet/Replica gun","https://kvoa.com/news/2020/02/12/maricopa-county-k-9-officer-injured-after-shot-with-pellet-gun-by-suspect-who-refused-to-surrender/ ,https://ktar.com/story/2976188/mcso-k9-injured-following-barricade-situation-in-west-valley/ ",0,K9,Sheriff,0,0,0,0,NA,1,Suspect-inflicted,Sheriff's K9 officerwas non-fatally shot with a pellet gun. ,0,NA,0,0,,,,,,,1
1620769,2/12/20,Georgia,Austell,,970 Ellison Ct,33.7935,-84.5833,,victim,male,,Adult 18+,Injured,"Shot - Wounded/Injured,Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator shot","https://gbi.georgia.gov/press-releases/2020-02-13/gbi-investigates-officer-involved-shooting-cobb-county ,https://patch.com/georgia/marietta/police-involved-shooting-cobb-officer-released-hospital ",0,Officer,Local,0,0,0,0,NA,0,Suspect-inflicted,Local Officer was non-fatally shot in the hand by suspect while responding to a report of shots-fired. The suspect was non-fatally shot.,0,NA,0,0,,,,,,,1
1620772,2/13/20,District of Columbia,Washington,,700 block of Varnum St NW,38.9431,-77.0217,,victim,,,Adult 18+,Injured,"Shot - Wounded/Injured,Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator shot","https://twitter.com/alanhenney/status/1228096972910944258 ,https://www.popville.com/2020/02/petworth-shots-fired/ ,https://mpdc.dc.gov/release/mpd-officer-involved-shooting-700-block-varnum-street-northwest ",0,Officer,Local,0,0,0,0,NA,0,Suspect-inflicted,Local Officer was non-fatally shot by suspect while responding to a report of gunshots. The suspect was non-fatally shot.,0,NA,0,0,,,,,,,1
1621778,2/13/20,Arkansas,Forrest City,Walmart,205 Deaderick Rd,35.0281,-90.7936,Detective Eugene Watlington,victim,male,,Adult 18+,Injured,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator killed","https://katv.com/news/local/forest-city-police-investigating-shooting-at-walmart ,https://www.wmcactionnews5.com/2020/03/18/officer-injured-forrest-city-walmart-shooting-released-hospital/ ",0,Detective,Local,0,0,0,0,NA,0,Suspect-inflicted,Local detective was non-fatally shot 4 times by suspect. A second officer was also non-fatally shot. The suspect was fatally shot.,0,NA,0,0,,,,,,,1
1621778,2/13/20,Arkansas,Forrest City,Walmart,205 Deaderick Rd,35.0281,-90.7936,Lt Eric Varner,victim,male,,Adult 18+,Injured,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator killed","https://katv.com/news/local/forest-city-police-investigating-shooting-at-walmart,https://www.wmcactionnews5.com/2020/03/18/officer-injured-forrest-city-walmart-shooting-released-hospital/",0,Lieutenant,Local,0,0,0,0,NA,0,Suspect-inflicted,Local Lieutenant was non-fatally shot by suspect. A second officer was also non-fatally shot. The suspect was fatally shot. ,0,NA,0,0,,,,,,,1
1622780,2/16/20,Missouri,Saint Louis,Walmart,10741 W Florissant Ave,38.7661,-90.2836,Officer,victim,male,35,Adult 18+,Injured,"Shot - Wounded/Injured,Officer Involved Incident,Officer Involved Shooting - Officer shot","https://fox2now.com/2020/02/16/police-officer-shot-at-ferguson-walmart/ ,https://fox4kc.com/news/off-duty-officer-working-2nd-job-at-walmart-shot-ferguson-missouri/,https://www.kmov.com/news/suspect-accused-of-shooting-officer-at-ferguson-walmart-arrested/article_157db134-5280-11ea-917a-0f837290a612.html,https://www.riverfronttimes.com/newsblog/2020/02/19/suspect-fhontez-mitchell-charged-in-police-officer-shooting ",0,Officer,Local,1,0,0,0,NA,1,Suspect-inflicted,Off-duty Officer was non-fatally shot in the arm and torso by suspect.,0,NA,0,0,,,,,,,1
1622928,2/17/20,Arizona,Pinetop,Hon-Dah Casino,777 AZ-260,34.1288,-109.946,Officer David Kellywood,victim,male,26,Adult 18+,Killed,"Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - Officer killed,Officer Involved Shooting - subject/suspect/perpetrator killed","https://www.abc15.com/news/region-northern-az/white-mountain-apache-tribe-police-officer-killed-in-line-of-duty ,://www.azfamily.com/news/white-mountain-apache-police-officer-david-kellywood-shot-killed-monday/article_d529bd7c-519d-11ea-9cf5-73e272ef61e0.html ,https://www.pinalcentral.com/arizona_news/tribal-officer-suspect-killed-in-eastern-arizona-shooting/article_4436b5a2-e7b0-5af9-8085-64cfefc23c4a.htmlhttps://www.wmicentral.com/suspect-in-police-officer-s-death-identified-not-confirmed/article_915f0afb-3f1d-5108-a5fe-58d5871eea3d.html ,https://www.azfamily.com/news/arizona-woman-says-son-was-involved-in-deadly-shooting-of/article_59b6ce00-52c4-11ea-adfb-9b8fb3be6d84.html#tncms-source=block-contextual-fallback ",0,Officer,Local,0,0,0,0,NA,0,Suspect-inflicted,Local Officer was fatally shot by suspect while responding to a shots-fired call. The suspect was fatally shot.,0,NA,0,0,,,,,,,1
1623577,2/16/20,Alaska,Anchorage,,E 5th Ave and Reeve Blvd,61.2169,-149.889,,victim,male,,Adult 18+,Injured,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator killed","https://alaska-native-news.com/one-suspect-dead-apd-officer-wounded-during-early-morning-traffic-stop/47502/ ,https://www.ktva.com/story/41733186/apd-person-killed-in-officerinvolved-shooting-was-16yearold ,https://www.alaskasnewssource.com/content/news/Family-pushes-to-reopen-investigation-into-February-officer-involved-shooting-571125211.html ",0,Officer,Local,0,0,0,0,NA,0,Suspect-inflicted,Local Officer was non-fatally shot in the upper body by suspect during a traffic stop. The suspect was fatally shot.,0,NA,0,0,,,,,,,1
1625030,2/19/20,Texas,Bryan,Bryan Police Department,303 E 29th St,30.67,-96.3711,Officer,victim,,,Adult 18+,Injured,"Shot - Wounded/Injured,Accidental Shooting,Accidental Shooting - Injury,Accidental Shooting at a Business,Accidental/Negligent Discharge,Officer Involved Incident,Officer Involved Shooting - Accidental discharge - no injury required,Officer Involved Shooting - Officer shot",https://www.kbtx.com/content/news/Two-Bryan-police-officers-injured-after-accidental-shooting-568032121.html,0,Officer,Local,0,0,1,0,NA,1,Blue-on-blue; Accidental,Local Officer was non-fatally shot when a gun accidentally went off inside the police station. A second officer was also non-fatally shot. More info: https://www.kbtx.com/content/news/Bryan-Police-Officers-recovering-after-accidental-shooting-inside-PD-568044901.html,0,NA,0,0,,,,,,,1
1625030,2/19/20,Texas,Bryan,Bryan Police Department,303 E 29th St,30.67,-96.3711,Officer,victim,,,Adult 18+,Injured,"Shot - Wounded/Injured,Accidental Shooting,Accidental Shooting - Injury,Accidental Shooting at a Business,Accidental/Negligent Discharge,Officer Involved Incident,Officer Involved Shooting - Accidental discharge - no injury required,Officer Involved Shooting - Officer shot",https://www.kbtx.com/content/news/Two-Bryan-police-officers-injured-after-accidental-shooting-568032121.html ,0,Officer,Local,0,0,1,0,NA,1,Blue-on-blue; Accidental,Local Officer was non-fatally shot when a gun accidentally went off inside the police station. A second officer was also non-fatally shot. More info: https://www.kbtx.com/content/news/Bryan-Police-Officers-recovering-after-accidental-shooting-inside-PD-568044901.html,0,NA,0,0,,,,,,,1
1625553,2/20/20,Idaho,Caldwell,Portstewart Senior Community,4321 S 10th Ave,43.6335,-116.693,Officer,victim,,,Adult 18+,Injured,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Suicide^,Murder/Suicide,Officer Involved Incident,Officer Involved Shooting - Officer shot,Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","https://www.idahostatesman.com/news/local/community/canyon-county/article240495336.html ,https://www.ktvb.com/article/news/crime/police-multiple-victims-in-caldwell-officer-involved-shooting-suspect-dead/277-ec20fd88-3a39-4b89-858d-c90320e2dc63 ,https://www.ktvb.com/article/news/crime/police-3-shooting-victims-in-stable-condition-after-caldwell-murder-suicide/277-fd5be1e7-0710-42cc-ab6f-5352a747b5dd ",0,Officer,Local,0,0,0,0,NA,0,Suspect-inflicted,Local Officer was non-fatally shot in the hand by suspect while responding to a report of an active shooter. The suspect also fatally shot one victim and non-fatally shot another 2 bystanders. The suspect was found with a fatal self-inflicted gunshot wound.,0,NA,0,0,,,,,,,1
1628695,2/25/20,South Carolina,Dalzell,,3120 Thomas Sumter Hwy,33.999,-80.4229,Cpl. Andrew Gillette,victim,male,37,Adult 18+,Killed,"Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - Officer killed,Officer Involved Shooting - subject/suspect/perpetrator killed","https://www.wistv.com/2020/02/25/deputy-killed-line-duty-while-serving-eviction-order-sumter-county-house/ ,https://www.foxcarolina.com/news/sc-deputy-was-shot-killed-while-serving-eviction-notice/article_42a5889e-5807-11ea-b8ae-9fa433e5f8c7.html,https://wpde.com/newsletter-daily/officials-sumter-county-deputy-shot-taken-to-hospital ,https://www.wltx.com/article/news/local/sumter-county-deputy-andrew-gillette-killed-line-of-duty-father-husband/101-8580fe04-ced3-43ed-bf3f-d8cf27e9f8cd,https://www.wjbf.com/ap-top-news/sc-sheriffs-deputy-is-fatally-shot-serving-eviction-notice/ ",0,Corporal,Sheriff,0,0,0,0,NA,0,Suspect-inflcited,A County Corporal was fatally shot in the chest by suspect while serving an eviction notice. The suspect was fatally shot. ,0,NA,0,0,,,,,,,1
1629343,2/25/20,Texas,Georgetown,,700 block of Garden Meadow Dr,30.6628,-97.6796,Officer Ashley Wall,victim,female,,Adult 18+,Injured,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator killed,Police Targeted","https://www.kxan.com/news/local/williamson-county/2-georgetown-pd-officers-shot-suspect-killed/,https://www.statesman.com/news/20200226/teen-killed-2-officers-hurt-in-georgetown-shootout,https://www.khou.com/article/news/local/williamson-county/georgetown-officer-involved-shooting-suspect-killed-2-injured/269-42dbad6d-8905-47d2-a338-e02171f3c6ff",0,Officer,Local,0,0,0,0,NA,0,Suspect-inflicted,Local Officer was non-fatally shot in the foot by suspect while responding to a home invasion. A second officer was non-fatally shot. The suspect was fatally shot.,0,NA,0,0,,,,,,,1
1629343,2/25/20,Texas,Georgetown,,700 block of Garden Meadow Dr,30.6628,-97.6796,Officer Colby Rodgers,victim,male,,Adult 18+,Injured,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator killed,Police Targeted","https://www.kxan.com/news/local/williamson-county/2-georgetown-pd-officers-shot-suspect-killed/ ,https://www.statesman.com/news/20200226/teen-killed-2-officers-hurt-in-georgetown-shootout ,https://www.khou.com/article/news/local/williamson-county/georgetown-officer-involved-shooting-suspect-killed-2-injured/269-42dbad6d-8905-47d2-a338-e02171f3c6ff ",0,Officer,Local,0,0,0,0,NA,0,Suspect-inflicted,Local Officer was non-fatally shot in the thigh by suspect while responding to a home invasion. A second officer was non-fatally shot. The suspect was fatally shot. ,0,NA,0,0,,,,,,,1
1631020,2/29/20,Pennsylvania,Chambersburg,,1400 block of Lincoln Way,39.926,-77.6239,Trooper,victim,,,Adult 18+,Injured,"Shot - Wounded/Injured,Officer Involved Incident,Officer Involved Shooting - Officer shot,Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator )",https://6abc.com/5975480/ ,0,Trooper,State,0,0,0,0,NA,0,Suspect-inflicted,State Trooper was non-fatally shot by suspect during a traffic stop.,0,NA,0,0,,,,,,,1
