"","incidentid","date","statuslabel","status2","state","latitude","longitude","agencytypelabel","agencytype2","sources"
"805",524536,2016-03-18,"Fatal",1,"South Carolina",34.8399,-82.3785,"Local",1,"http://www.greenvilleonline.com/story/news/crime/2016/03/18/greenville-police-investigating-officer-involved-shooting/81970702/"
"806",524927,2016-03-19,"Nonfatal",2,"Illinois",41.4765,-87.6862,"Local",1,"http://chicago.cbslocal.com/2016/03/19/suspect-killed-officer-wounded-in-park-forest-police-involved-shooting/,http://www.wandtv.com/story/31521197/suburban-chicago-department-posts-update-on-wounded-officer,http://abc7chicago.com/news/fatal-officer-involved-shooting-on-neola-st-in-park-forest/1253273/"
"807",525326,2016-03-20,"Nonfatal",2,"Indiana",40.4142,-86.2744,"Local",1,"http://wishtv.com/2016/03/20/two-howard-county-police-officers-shot-in-russiaville/,http://fox59.com/2016/03/20/police-investigate-two-officers-shot-in-kokomo/,http://www.indystar.com/story/news/fox59/2016/03/20/2-indiana-officers-shot-serving-warrant-russiaville/82045076/?utm_source=feedblitz&utm_medium=FeedBlitzRss&utm_campaign=FeedBlitzRss&utm_content=2+Indiana+officers+shot+serving+warrant+in+Russiaville,http://www.wthr.com/article/indiana-state-police-to-announce-findings-of-deputy-koontz-shooting-investigation,http://wishtv.com/2016/03/20/two-howard-county-police-officers-shot-in-russiaville/"
"808",525326,2016-03-20,"Fatal",1,"Indiana",40.4142,-86.2744,"Sheriff",2,"http://wishtv.com/2016/03/20/two-howard-county-police-officers-shot-in-russiaville/,http://fox59.com/2016/03/20/police-investigate-two-officers-shot-in-kokomo/,http://www.indystar.com/story/news/fox59/2016/03/20/2-indiana-officers-shot-serving-warrant-russiaville/82045076/?utm_source=feedblitz&utm_medium=FeedBlitzRss&utm_campaign=FeedBlitzRss&utm_content=2+Indiana+officers+shot+serving+warrant+in+Russiaville,http://www.wthr.com/article/indiana-state-police-to-announce-findings-of-deputy-koontz-shooting-investigation,http://wishtv.com/2016/03/20/two-howard-county-police-officers-shot-in-russiaville/"
"809",525947,2016-03-21,"Nonfatal",2,"North Carolina",35.9932,-78.9009,"Local",1,"http://wlos.com/news/local/developing-police-officer-shot-in-durham"
"810",527060,2016-03-23,"Nonfatal",2,"Colorado",39.8526,-104.982,"Local",1,"http://www.thedenverchannel.com/news/front-range/thornton/man-who-shot-thornton-officer-killed-by-police,http://www.richmond.com/news/ap/article_0536d7a7-03c5-5acc-87fc-e3c2d2578acf.html,http://www.denverpost.com/2016/06/23/thornton-officers-cleared-fatal-shooting/"
"811",528421,2016-03-24,"Nonfatal",2,"New Mexico",35.0869,-106.683,"Local",1,"http://www.abqjournal.com/745380/news/1-person-dead-1-officer-injured-after-shooting-near-route-66-casino.html,http://www.kob.com/albuquerque-news/mario-sandoval-route-66-casino-officer-involved-shooting/4085764/"
"812",529076,2016-03-26,"Nonfatal",2,"Florida",28.0523,-82.4278,"Local",1,"http://www.fox13news.com/news/local-news/113728716-story,http://www.baynews9.com/content/news/baynews9/news/article.html/content/news/articles/bn9/2016/3/27/new_information_in_o.html,http://www.bradenton.com/news/local/crime/article68585412.html,http://www.wfaa.com/news/local/tpd-investigating-officer-shot-near-yuengling-brewery/103722786,http://www.tbo.com/news/crime/tampa-police-officer-suspect-wounded-in-shooting-20160326/"
"813",532070,2016-03-31,"Fatal",1,"Virginia",37.5695,-77.4665,"State",3,"http://www.nbc12.com/story/31612519/police-responding-to-active-shooter-situation-at-greyhound-station-in-richmond,http://wavy.com/2016/03/31/1-vsp-trooper-shot-and-seriously-injured-suspect-is-dead-up-to-4-shot/,http://www.wrcbtv.com/story/31612968/two-va-state-troopers-one-civilian-injured-at-shooting-at-greyhound-station-in-richmond,http://wtkr.com/2016/03/31/active-shooter-at-richmond-greyhound-station/,http://www.wdbj7.com/news/local/virginia-state-police-release-information-about-trooperinvolved-shooting-in-richmond/38789904,http://www.fredericksburg.com/news/virginia/update-state-trooper-dies-after-being-shot-at-richmond-bus/article_ea62d726-f776-11e5-8399-c77fbf9e25a2.html,http://www.bupipedream.com/news/68270/breaking-news-binghamton-athlete-shot/,http://www.odmp.org/officer/22826-trooper-chad-phillip-dermyer"
"814",532704,2016-04-01,"Nonfatal",2,"Alabama",30.5076,-88.3349,"Local",1,"http://wnct.com/2016/04/01/developing-storyundercover-al-officer-and-suspect-shot-friday-morning/,http://www.al.com/news/mobile/index.ssf/2016/04/mobile_officer_who_was_shot_on.html#incart_river_home"
"815",533818,2016-04-03,"Nonfatal",2,"Texas",30.2701,-97.7511,"Local",1,"http://www.statesman.com/news/news/breaking-news/officer-seriously-wounded-in-downtown-shooting/nqyCG/,http://kxan.com/2016/04/03/austin-police-officer-shot-downtown/,http://www.kvue.com/news/local/apd-officer-shot-wounded-suspect-dead/117736365,http://thepolicenews.net/default.aspx?act=Newsletter.aspx&category=News+1-2&newsletterid=60213&menugroup=Home,http://www.kvue.com/news/crime/smpd-man-shot-by-apd-officer-was-suspect-in-multiple-burglaries/122728959,http://kxan.com/2016/10/19/officer-who-returned-gunfire-after-being-shot-wont-face-charges/,http://www.fox7austin.com/news/local-news/212487996-story,http://apps.statesman.com/homicides/victim/darrin-andrew-martin/"
"816",537337,2016-04-10,"Fatal",1,"Ohio",40.026,-83.0149,"Local",1,"http://www.wlwt.com/news/Columbus-police-officer-shot-during-overnight-standoff/38955962,http://nbc4i.com/2016/04/10/columbus-police-officer-shot-during-swat-situation/,http://wdtn.com/2016/04/12/columbus-swat-officer-steve-smith-dies-after-gunshot-sustained-in-sunday-shooting/,http://www.cbsnews.com/news/ohio-police-officer-wounded-in-weekend-shooting-dies/,http://www.morningjournal.com/general-news/20160607/man-indicted-in-columbus-cops-slaying-could-face-death-penalty,http://www.dispatch.com/content/stories/local/2016/06/10/rutledge-hearing.html,http://www.odmp.org/officer/22831-police-officer-steven-michael-smith,http://www.whio.com/news/crime--law/man-guilty-fatal-shooting-columbus-swat-officer-faces-death-penalty/7MkiEMyUe6x84I0v0PhbTJ/,http://nbc4i.com/2017/07/18/judge-to-decide-fate-of-lincoln-rutledge-in-killing-of-cpd-officer/"
"817",537614,2016-04-09,"Nonfatal",2,"Texas",28.9756,-95.3518,"Sheriff",2,"http://www.khou.com/news/local/man-charged-with-attempted-capital-murder-of-brazoria-co-deputy/127795404,http://www.kwtx.com/content/news/Texas-deputy-spared-by-bulletproof-vest-375188641.html,http://m.washingtontimes.com/news/2016/apr/10/man-charged-after-shooting-texas-deputy-in-bulletp/,http://www.khou.com/news/local/man-charged-with-attempted-capital-murder-of-brazoria-co-deputy/127795404"
"818",540627,2016-04-14,"Nonfatal",2,"Texas",29.7263,-95.3608,"Sheriff",2,"http://www.wdef.com/2016/04/14/texas-deputy-constable-shot-4-times-expected-to-recover/,http://www.chron.com/news/houston-texas/houston/article/Deputy-constable-shot-wounded-in-SE-Houston-7247859.php,http://www.khou.com/news/local/hpd-says-person-questioned-in-deputys-shooting-is-not-suspect/135063672,http://www.khou.com/news/crime/authorities-searching-for-new-leads-in-deputys-shooting/160414675,http://www.khou.com/news/local/pct-7-deputy-constable-shot-during-ambush-attack-released-from-hospital/229291179,http://www.khou.com/news/local/reward-doubled-to-help-find-deputys-shooter/235886655"
"819",540634,2016-04-11,"Nonfatal",2,"New Mexico",34.1745,-103.341,"Local",1,"https://www.easternnewmexiconews.com/story/2016/04/12/publishnews/shot-officer-mending/36209.html"
"820",541474,2016-04-14,"Nonfatal",2,"Texas",30.3454,-97.7172,"Local",1,"http://keyetv.com/news/local/austin-police-officer-shot-in-north-austin,http://keyetv.com/news/local/teen-claims-he-didnt-know-he-was-shooting-at-apd-officers/,https://www.statesman.com/news/crime--law/man-who-shot-austin-police-officer-found-guilty-aggravated-assault/aPK9Zxxe85m0dd6EYL9QMN/"
"821",542180,2016-04-17,"Nonfatal",2,"Alabama",34.8393,-87.6877,"Local",1,"http://www.msnewsnow.com/story/31744739/police-alabama-officer-shot-suspect-dead-following-chase, https://www.al.com/news/huntsville/2016/04/florence_officer_shot_over_wee.html"
"822",543492,2016-04-17,"Nonfatal",2,"Pennsylvania",39.9655,-75.2394,"Local",1,NA
"823",546194,2016-04-23,"Nonfatal",2,"Arizona",33.284,-111.841,"Local",1,"http://www.abc15.com/news/region-southeast-valley/chandler/two-officers-shot-in-chandler-walmart-suspect-dead,http://www.azcentral.com/story/news/local/chandler-breaking/2016/04/23/chandler-police-two-officers-shot-suspect-dead/83429384/,http://www.abc15.com/news/region-southeast-valley/chandler/surveillance-video-released-in-april-shooting-of-two-chandler-officers"
"824",546194,2016-04-23,"Nonfatal",2,"Arizona",33.284,-111.841,"Local",1,"http://www.abc15.com/news/region-southeast-valley/chandler/two-officers-shot-in-chandler-walmart-suspect-dead,http://www.azcentral.com/story/news/local/chandler-breaking/2016/04/23/chandler-police-two-officers-shot-suspect-dead/83429384/,http://www.abc15.com/news/region-southeast-valley/chandler/surveillance-video-released-in-april-shooting-of-two-chandler-officers"
"825",548136,2016-04-25,"Nonfatal",2,"Texas",32.7339,-97.1217,"Local",1,"http://www.wfaa.com/news/crime/arlington-police-officer-shot-serving-warrant/153479784,http://dfw.cbslocal.com/2016/04/26/arlington-police-officer-shot-serving-warrant-in-saginaw-teen-murder/,http://www.star-telegram.com/news/local/community/arlington/article73913362.html"
"826",548365,2016-04-25,"Nonfatal",2,"Illinois",41.8499,-87.7113,"Local",1,"https://www.dnainfo.com/chicago/20160425/little-village/officer-shot-little-village-shooting-police-say,http://chicago.suntimes.com/news/prosecutors-cpd-officer-injured-suspect-gun/"
"827",549185,2016-04-26,"Nonfatal",2,"Virginia",36.7065,-79.3291,"Sheriff",2,"http://www.wdbj7.com/content/news/Pittsylvania-County-deputies-responding-to-emergency-situation-377202011.html,http://www.mcdowellnews.com/news/us/ap/deputy-shot-wounded-suspect-surrenders-to-officials/article_1cd9d6aa-7956-5740-b920-c573079b6cdc.html,http://www.wdbj7.com/content/news/Neighbor-Pittsylvania-County-Sheriff-discuss-shooting-of-deputy-377343991.html,http://wsls.com/2016/04/26/officer-involved-shooting-in-pittsylvania-county/"
"828",549974,2016-04-28,"Nonfatal",2,"Oregon",45.5229,-122.469,"Local",1,"http://www.oregonlive.com/gresham/index.ssf/2016/04/officer_shot_in_gresham.html#incart_breaking,http://www.oregonlive.com/gresham/index.ssf/2016/04/expect_traffic_disruptions_as.html,http://www.kgw.com/news/crime/fairview-police-officer-suspect-shot-after-gresham-crash/157242224,http://www.columbian.com/news/2016/may/12/man-indicted-in-shooting-of-oregon-officer/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+the-columbian-headlines+%28The+Columbian%3A+Headlines%29"
"829",552954,2016-05-03,"Nonfatal",2,"North Carolina",35.8623,-78.5077,"Sheriff",2,"http://abc11.com/news/deputy-hurt-when-shots-fired-in-wake-county/1319792/,http://myfox8.com/2016/05/03/shots-fired-at-deputies-serving-warrant-in-nc-1-injured/"
